Already up-to-date.
Getting http://www.hl.co.uk/shares/shares-search-results/a/alarm.com-holdings-inc-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/a/alaska-air-group-inc-com-stk-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/a/alaska-communications-systems-group-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/a/alba-mineral-resources-plc-ord-gbp0.01
Getting http://www.hl.co.uk/shares/shares-search-results/a/albany-international-corp-usd0.001-a
Getting http://www.hl.co.uk/shares/shares-search-results/a/albemarle-corp-com-stk-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/a/albert-technologies-ltd-ils0.01
Getting http://www.hl.co.uk/shares/shares-search-results/a/albioma-eur0.0385
Getting http://www.hl.co.uk/shares/shares-search-results/a/albion-development-vct-ordinary-1p
Getting http://www.hl.co.uk/shares/shares-search-results/a/albion-enterprise-vct-plc-ordinary-1p
Getting http://www.hl.co.uk/shares/shares-search-results/a/albion-technology-and-general-vct-ord-1p
Getting http://www.hl.co.uk/shares/shares-search-results/a/albion-venture-capital-trust-ord-1p
Getting http://www.hl.co.uk/shares/shares-search-results/a/alcentra-capital-corp-usd0.001
Getting http://www.hl.co.uk/shares/shares-search-results/a/alcentra-european-fltg-rate-inc-fd-npv-gbp
Getting http://www.hl.co.uk/shares/shares-search-results/a/alcoa-corp-usd0.01-shares
Getting http://www.hl.co.uk/shares/shares-search-results/a/alder-biopharmaceuticals-inc-usd0.0001
Getting http://www.hl.co.uk/shares/shares-search-results/a/aldever-resources-inc-com-npv
Getting http://www.hl.co.uk/shares/shares-search-results/a/aldeyra-therapeutics-inc-usd0.001
Getting http://www.hl.co.uk/shares/shares-search-results/a/alexander-mining-plc-ord-0.1p
Getting http://www.hl.co.uk/shares/shares-search-results/a/alexandria-real-estate-equities-inc-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/a/alexco-resource-corp-com-npv
Getting http://www.hl.co.uk/shares/shares-search-results/a/alexion-pharmaceuticals-usd0.0001
Getting http://www.hl.co.uk/shares/shares-search-results/a/alexza-pharamceuticals-inc-cvr
Getting http://www.hl.co.uk/shares/shares-search-results/a/alfa-financial-software-hldgs-gbp0.001
Getting http://www.hl.co.uk/shares/shares-search-results/a/alfa-laval-ab-common-stock-npv
Getting http://www.hl.co.uk/shares/shares-search-results/a/alfen-nv-eur1
Getting http://www.hl.co.uk/shares/shares-search-results/a/algonquin-power-and-utilities-co-npv
Getting http://www.hl.co.uk/shares/shares-search-results/a/alianza-minerals-ltd-common-stock-npv
Getting http://www.hl.co.uk/shares/shares-search-results/a/alibaba-group-holding-ltd-ads
Getting http://www.hl.co.uk/shares/shares-search-results/a/alico-inc-com-stk-usd1
Getting http://www.hl.co.uk/shares/shares-search-results/a/align-technology-usd-cdi
Getting http://www.hl.co.uk/shares/shares-search-results/a/alimak-group-ab-ordinary-shares
Getting http://www.hl.co.uk/shares/shares-search-results/a/alimentation-couche-tard-class-b-com-npv
Getting http://www.hl.co.uk/shares/shares-search-results/a/alimera-sciences-inc-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/a/alio-gold-inc-npv
Getting http://www.hl.co.uk/shares/shares-search-results/a/alk-abello-as-dkk10-ord-b
Getting http://www.hl.co.uk/shares/shares-search-results/a/alkane-resources-ltd-adr-repr-10-shares
Getting http://www.hl.co.uk/shares/shares-search-results/a/all-asia-asset-capital-limited-ordinary-npv
Getting http://www.hl.co.uk/shares/shares-search-results/a/all-england-lawn-tennis-ground-deb-010820
Getting http://www.hl.co.uk/shares/shares-search-results/a/all-england-lawn-tennis-ground-deb-020821
Getting http://www.hl.co.uk/shares/shares-search-results/a/all-for-one-steeb-ag-npv
Getting http://www.hl.co.uk/shares/shares-search-results/a/all-star-minerals-plc-ordinary-0.1p-share
Getting http://www.hl.co.uk/shares/shares-search-results/a/alleghany-corp-usd1
Getting http://www.hl.co.uk/shares/shares-search-results/a/allegheny-technologies-inc
Getting http://www.hl.co.uk/shares/shares-search-results/a/allegiant-gold-ltd-com-npv
Getting http://www.hl.co.uk/shares/shares-search-results/a/allegiant-travel-com-stk-usd0.001
Getting http://www.hl.co.uk/shares/shares-search-results/a/allergan-plc-ordinary-shares-eur1
Getting http://www.hl.co.uk/shares/shares-search-results/a/allergy-therapeutics-plc-ord-gbp0.01
Getting http://www.hl.co.uk/shares/shares-search-results/a/alliance-and-leicester-fltg-rate-nts-30-10-23
Getting http://www.hl.co.uk/shares/shares-search-results/a/alliance-data-system-com-stk-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/a/alliance-one-international-inc-com-stk-npv
Getting http://www.hl.co.uk/shares/shares-search-results/a/alliance-one-international-9.875-150721
Getting http://www.hl.co.uk/shares/shares-search-results/a/alliance-pharma-plc-ordinary-1p
Getting http://www.hl.co.uk/shares/shares-search-results/a/alliance-resources-partners-npv-shares
Getting http://www.hl.co.uk/shares/shares-search-results/a/alliance-trust-plc-ordinary-2.5p-shares
Getting http://www.hl.co.uk/shares/shares-search-results/a/alliancebernstein-global-hgh-income-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/a/alliancebernstein-holding-lp-units-limited
Getting http://www.hl.co.uk/shares/shares-search-results/a/allianz-se-npvregdvinkuliert
Getting http://www.hl.co.uk/shares/shares-search-results/a/allianz-technology-trust-ordinary-25p
Getting http://www.hl.co.uk/shares/shares-search-results/a/allianz-thailand-equity-usd-inc
Getting http://www.hl.co.uk/shares/shares-search-results/a/allianzgi-convertible-and-income-fund-com-stk
Getting http://www.hl.co.uk/shares/shares-search-results/a/allianzgi-conv-and-inc-ii-com-stk-usd0.00001
Getting http://www.hl.co.uk/shares/shares-search-results/a/allianzgi-equity-and-conv-inc-fund-usd0.00001
Getting http://www.hl.co.uk/shares/shares-search-results/a/allied-irish-banks-5.25-2025
Getting http://www.hl.co.uk/shares/shares-search-results/a/allied-minds-plc-ordinary-shares-1p
Getting http://www.hl.co.uk/shares/shares-search-results/a/alliqua-biomedical-inc-usd1.001
Getting http://www.hl.co.uk/shares/shares-search-results/a/allscripts-healthcare-inc-com-stk-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/a/allstate-corp-common-stock-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/a/alltemp-inc-usd0.001
Getting http://www.hl.co.uk/shares/shares-search-results/a/ally-financial-inc-npv
Getting http://www.hl.co.uk/shares/shares-search-results/a/alm-brand-as-dkk10
Getting http://www.hl.co.uk/shares/shares-search-results/a/almaden-minerals-ltd-ordinary-npv
Getting http://www.hl.co.uk/shares/shares-search-results/a/almadex-minerals-ltd-ordinary-npv2
Getting http://www.hl.co.uk/shares/shares-search-results/a/almirall-sa-eur0.12
Getting http://www.hl.co.uk/shares/shares-search-results/a/almirall-sa-subs-rts
Getting http://www.hl.co.uk/shares/shares-search-results/a/alnylam-pharmaceuticals-inc-com-stk
Getting http://www.hl.co.uk/shares/shares-search-results/a/alpha-architect-etf-internl-quant-value
Getting http://www.hl.co.uk/shares/shares-search-results/a/alpha-architect-etf-int-quantitative-moment
Getting http://www.hl.co.uk/shares/shares-search-results/a/alpha-architect-etf-us-quantitative-value
Getting http://www.hl.co.uk/shares/shares-search-results/a/alpha-architect-value-momentum-trend-etf
Getting http://www.hl.co.uk/shares/shares-search-results/a/alpha-architect-us-quantitative-momentum
Getting http://www.hl.co.uk/shares/shares-search-results/a/alpha-bank-adr2
Getting http://www.hl.co.uk/shares/shares-search-results/a/alpha-finl-mrkts-consult-plc-ord-gbp0.00075
Getting http://www.hl.co.uk/shares/shares-search-results/a/alpha-fx-group-plc-ord-gbp0.002
Getting http://www.hl.co.uk/shares/shares-search-results/a/alpha-growth-plc-ord-gbp0.001
Getting http://www.hl.co.uk/shares/shares-search-results/a/alpha-plus-holdings-5-bonds-due-2024
Getting http://www.hl.co.uk/shares/shares-search-results/a/alpha-plus-holdings-plc-5.75-2019-bonds
Getting http://www.hl.co.uk/shares/shares-search-results/a/alpha-pyrenees-trust-ord-npv
Getting http://www.hl.co.uk/shares/shares-search-results/a/alpha-real-trust-limited-ord-npv
Getting http://www.hl.co.uk/shares/shares-search-results/a/alphabet-inc-npv-a
Getting http://www.hl.co.uk/shares/shares-search-results/a/alphabet-inc-npv-c
Getting http://www.hl.co.uk/shares/shares-search-results/a/alphatec-holdings-inc-com-stk-usd1.0001
Getting http://www.hl.co.uk/shares/shares-search-results/a/alpine-immune-sciences-inc-usd0.001
Getting http://www.hl.co.uk/shares/shares-search-results/a/alpiq-holding-ltd-chf10
Getting http://www.hl.co.uk/shares/shares-search-results/a/alps-advisors-inc-sector-dividend-dogs-etf
Getting http://www.hl.co.uk/shares/shares-search-results/a/alps-etf-trust-international-dividend-dogs
Getting http://www.hl.co.uk/shares/shares-search-results/a/alps-etf-trust-workplace-equality-portfolio
Getting http://www.hl.co.uk/shares/shares-search-results/a/alps-etf-trust-alerian-mlp
Getting http://www.hl.co.uk/shares/shares-search-results/a/alps-etf-trust-medical-breakthroughs-etf
Getting http://www.hl.co.uk/shares/shares-search-results/a/alps-etf-trust-sprott-junior-gold-miners
Getting http://www.hl.co.uk/shares/shares-search-results/a/alps-sprott-gold-miners-etf
Getting http://www.hl.co.uk/shares/shares-search-results/a/also-holding-ag-chf1
Getting http://www.hl.co.uk/shares/shares-search-results/a/alstom-eur7-cdi
Getting http://www.hl.co.uk/shares/shares-search-results/a/alstria-office-reit-ag-npv-br
Getting http://www.hl.co.uk/shares/shares-search-results/a/altaba-inc-usd0.001
Getting http://www.hl.co.uk/shares/shares-search-results/a/altai-resources-com-stk-npv
Getting http://www.hl.co.uk/shares/shares-search-results/a/altair-engineering-inc-usd0.0001
Getting http://www.hl.co.uk/shares/shares-search-results/a/altamir-eur6
Getting http://www.hl.co.uk/shares/shares-search-results/a/altarea-npv
Getting http://www.hl.co.uk/shares/shares-search-results/a/alten-sa-npv
Getting http://www.hl.co.uk/shares/shares-search-results/a/alternative-liquidity-fund-ltd-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/a/alternaturals-inc-usd1.001
Getting http://www.hl.co.uk/shares/shares-search-results/a/alterrus-systems-inc-npv
Getting http://www.hl.co.uk/shares/shares-search-results/a/alteryx-inc-usd0.0001-cl-a
Getting http://www.hl.co.uk/shares/shares-search-results/a/altice-europe-n.v.-npv-a
Getting http://www.hl.co.uk/shares/shares-search-results/a/altice-usa-inc-usd0.01-cl-a
Getting http://www.hl.co.uk/shares/shares-search-results/a/altigen-communications-inc-usd0.001
Getting http://www.hl.co.uk/shares/shares-search-results/a/altimmune-inc-com-stk-usd0.0001
Getting http://www.hl.co.uk/shares/shares-search-results/a/altitude-group-plc-ord-gbp0.04
Getting http://www.hl.co.uk/shares/shares-search-results/a/altius-minerals-corp-com-npv
Getting http://www.hl.co.uk/shares/shares-search-results/a/altona-energy-plc-ord-0.01p
Getting http://www.hl.co.uk/shares/shares-search-results/a/altran-technologies-sa-eur0.50
Getting http://www.hl.co.uk/shares/shares-search-results/a/altri-sgps-s.a.-eur0.125
Getting http://www.hl.co.uk/shares/shares-search-results/a/altria-group-inc-com-stk-udsd0.333
Getting http://www.hl.co.uk/shares/shares-search-results/a/altus-strategies-plc-ord-gbp0.01
Getting http://www.hl.co.uk/shares/shares-search-results/a/altyn-plc-ord-0.1p
Getting http://www.hl.co.uk/shares/shares-search-results/a/alumasc-group-plc-ordinary-12.5p-shares
Getting http://www.hl.co.uk/shares/shares-search-results/a/alvopetro-energy-ltd-ordinary-shares
Getting http://www.hl.co.uk/shares/shares-search-results/a/amundi-msci-am-netherlands-ucits-etf-eur-a
Getting http://www.hl.co.uk/shares/shares-search-results/a/amadeus-ag-personaldienstlei-npv
Getting http://www.hl.co.uk/shares/shares-search-results/a/amadeus-it-group-sa-eur0.01-a
Getting http://www.hl.co.uk/shares/shares-search-results/a/amag-pharmaceuticals-inc-com-stk-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/a/amarc-resources-com-npv
Getting http://www.hl.co.uk/shares/shares-search-results/a/amarillo-gold-corp-com-npv
Getting http://www.hl.co.uk/shares/shares-search-results/a/amarin-corp-plc-adr-each-rep-1-ord
Getting http://www.hl.co.uk/shares/shares-search-results/a/amati-aim-vct-plc-ordinary-5p
Getting http://www.hl.co.uk/shares/shares-search-results/a/amazon.com-inc-com-stk-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/a/ambarella-inc-usd0.00045
Getting http://www.hl.co.uk/shares/shares-search-results/a/amber-road-inc-usd0.001
Getting http://www.hl.co.uk/shares/shares-search-results/a/ambev-sa-ads-each-representing-one-share
Getting http://www.hl.co.uk/shares/shares-search-results/a/ambu-as-dkk0.50
Getting http://www.hl.co.uk/shares/shares-search-results/a/amc-entertainment-holdings-inc-usd0.01-a
Getting http://www.hl.co.uk/shares/shares-search-results/a/amc-networks-inc-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/a/amedeo-air-four-plus-ltd-npv
Getting http://www.hl.co.uk/shares/shares-search-results/a/amedeo-resources-plc-ordinary-shares-10p
Getting http://www.hl.co.uk/shares/shares-search-results/a/amedica-corp-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/a/amedisys-inc-com-stk-usd0.001
Getting http://www.hl.co.uk/shares/shares-search-results/a/amer-sports-corp-npv-a
Getting http://www.hl.co.uk/shares/shares-search-results/a/amerco-common-stock-usd0.25
Getting http://www.hl.co.uk/shares/shares-search-results/a/ameren-corp-com-stk-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/a/ameresco-inc-usd0.0001
Getting http://www.hl.co.uk/shares/shares-search-results/a/america-great-health-com-npv
Getting http://www.hl.co.uk/shares/shares-search-results/a/america-movil-sab-de-cv-adr-rep-20-npv-ser
Getting http://www.hl.co.uk/shares/shares-search-results/a/american-airlines-group-inc-ord-shares
Getting http://www.hl.co.uk/shares/shares-search-results/a/american-assets-trust-inc-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/a/american-axle-and-manufacturing-com-stk
Getting http://www.hl.co.uk/shares/shares-search-results/a/american-campus-communities-inc-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/a/american-capital-sr-floating-ltd-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/a/american-cumo-mining-common-stock-cad0.25
Getting http://www.hl.co.uk/shares/shares-search-results/a/american-diversified-holdings-corp-com-stck
Getting http://www.hl.co.uk/shares/shares-search-results/a/american-eagle-outfitter-com-stk-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/a/american-electric-power-co-inc-com-stk-us
Getting http://www.hl.co.uk/shares/shares-search-results/a/american-express-co-common-stock-usd0.20
Getting http://www.hl.co.uk/shares/shares-search-results/a/american-financial-group-inc-usd1
Getting http://www.hl.co.uk/shares/shares-search-results/a/american-homes-4-rent-usd0.01-a
Getting http://www.hl.co.uk/shares/shares-search-results/a/american-intnl-group-inc-com-stk-$2.50
Getting http://www.hl.co.uk/shares/shares-search-results/a/american-international-group-warrants
Getting http://www.hl.co.uk/shares/shares-search-results/a/american-lorain-corp-com-stk-usd0.001
Getting http://www.hl.co.uk/shares/shares-search-results/a/american-midstream-partners-lp-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/a/american-oriental-bioengineering-usd0.002
Getting http://www.hl.co.uk/shares/shares-search-results/a/american-outdoor-brands-corp-usd0.001
Getting http://www.hl.co.uk/shares/shares-search-results/a/american-petro-hunter-inc-com-stk-usd0.001
Getting http://www.hl.co.uk/shares/shares-search-results/a/american-public-education-inc-com-stk
Getting http://www.hl.co.uk/shares/shares-search-results/a/american-railcar-industries-common-stock
Getting http://www.hl.co.uk/shares/shares-search-results/a/american-rare-earths-and-materials-com-stk
Getting http://www.hl.co.uk/shares/shares-search-results/a/american-shared-hospital-services-npv
Getting http://www.hl.co.uk/shares/shares-search-results/a/american-shipping-co-asa-nok10
Getting http://www.hl.co.uk/shares/shares-search-results/a/american-sierra-gold-corp-usd0.001
Getting http://www.hl.co.uk/shares/shares-search-results/a/american-software-inc-cls-a-com-stk-usd
Getting http://www.hl.co.uk/shares/shares-search-results/a/american-states-water-co-usd2.50
Getting http://www.hl.co.uk/shares/shares-search-results/a/american-superconductor-corp-com-stk-usd2
Getting http://www.hl.co.uk/shares/shares-search-results/a/american-tower-corp-usd0.01
Getting http://www.hl.co.uk/shares/shares-search-results/a/american-vanguard-corp-com-stk-usd0.10
Getting http://www.hl.co.uk/shares/shares-search-results/a/american-water-works-co-inc-npv
Getting http://www.hl.co.uk/shares/shares-search-results/a/american-woodmark-corp-npv
